WHOREGION,FLUSEASON,HEMISPHERE,ITZ,COUNTRY_CODE,COUNTRY_AREA_TERRITORY,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,MMWR_WEEKSTARTDATE,MMWR_YEAR,MMWR_WEEK,ORIGIN_SOURCE,SPEC_PROCESSED_NB,SPEC_RECEIVED_NB,AH1N12009,AH1,AH3,AH5,AH7N9,ANOTSUBTYPED,ANOTSUBTYPABLE,AOTHER_SUBTYPE,AOTHER_SUBTYPE_DETAILS,INF_A,BVIC_2DEL,BVIC_3DEL,BVIC_NODEL,BVIC_DELUNK,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY,ADENO,BOCA,HUMAN_CORONA,METAPNEUMO,PARAINFLUENZA,RHINO,RSV_PROCESSED,RSV,OTHERRESPVIRUS,OTHER_RESPVIRUS_DETAILS,LAB_RESULT_COMMENT,WCR_COMMENT,ISO2,ISOYW,MMWRYW,PSOURCE_SUBTYPE_INF,PSOURCE_PPOS_INF,PSOURCE_RSV
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43346,2018,36,43345,2018,36,NOTDEFINED,198,198,1,,0,0,0,0,,0,,1,,,0,,0,0,0,1,197,1,,,,,,,,,,,,,KR,201836,201836,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43367,2018,39,43366,2018,39,NOTDEFINED,23,23,0,,0,0,0,0,,0,,0,,,0,,0,0,0,,23,1,,,,,,,,,,,,,KR,201839,201839,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43381,2018,41,43380,2018,41,NOTDEFINED,144,144,1,,0,0,0,0,,0,,1,,,0,,0,0,0,1,143,1,,,,,,,,,,,,,KR,201841,201841,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43402,2018,44,43401,2018,44,NOTDEFINED,239,239,8,,3,0,0,0,,0,,11,,,0,,0,0,0,11,228,1,,,,,,,,,,,,,KR,201844,201844,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43416,2018,46,43415,2018,46,NOTDEFINED,280,280,14,,13,0,0,0,,,,27,,,0,,0,0,0,27,253,1,,,,,,,,,,,,,KR,201846,201846,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43437,2018,49,43436,2018,49,NOTDEFINED,310,310,53,,13,0,0,0,,0,,66,,,0,,0,0,0,66,244,1,,,,,,,,,,,,,KR,201849,201849,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43472,2019,2,43471,2019,2,NOTDEFINED,285,285,77,,18,0,0,0,,0,,95,,,0,,0,1,1,96,189,1,,,,,,,,,,,,,KR,201902,201902,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43507,2019,7,43506,2019,7,NOTDEFINED,221,221,1,,12,0,0,0,,0,,13,,,0,,0,1,1,14,207,1,,,,,,,,,,,,,KR,201907,201907,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43528,2019,10,43527,2019,10,NOTDEFINED,217,217,1,,15,0,0,0,,0,,16,,,0,,0,7,7,23,194,1,,,,,,,,,,,,,KR,201910,201910,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43542,2019,12,43541,2019,12,NOTDEFINED,274,274,0,,17,0,0,0,,0,,17,,,0,,0,45,45,62,212,1,,,,,,,,,,,,,KR,201912,201912,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43563,2019,15,43562,2019,15,NOTDEFINED,324,324,0,,22,0,0,0,,0,,22,,,0,,0,121,121,143,181,1,,,,,,,,,,,,,KR,201915,201915,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43577,2019,17,43576,2019,17,NOTDEFINED,303,303,1,,9,0,0,0,,0,,10,,,0,,0,70,70,80,223,1,,,,,,,,,,,,,KR,201917,201917,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43598,2019,20,43597,2019,20,NOTDEFINED,248,248,1,,1,0,0,0,,0,,2,,,0,,0,24,24,26,222,1,,,,,,,,,,,,,KR,201920,201920,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43612,2019,22,43611,2019,22,NOTDEFINED,260,260,0,,3,0,0,0,,0,,3,,,0,,0,14,14,17,243,1,,,,,,,,,,,,,KR,201922,201922,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43633,2019,25,43632,2019,25,NOTDEFINED,192,192,0,,0,0,0,0,,0,,0,,,0,,0,4,4,4,188,1,,,,,,,,,,,,,KR,201925,201925,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43647,2019,27,43646,2019,27,NOTDEFINED,199,199,0,,0,0,0,0,,0,,0,,,0,,0,2,2,2,197,1,,,,,,,,,,,,,KR,201927,201927,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43668,2019,30,43667,2019,30,NOTDEFINED,183,183,0,,0,0,0,0,,0,,0,,,0,,0,0,0,,183,1,,,,,,,,,,,,,KR,201930,201930,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43703,2019,35,43702,2019,35,NOTDEFINED,171,171,0,,0,0,0,0,,0,,0,,,0,,0,0,0,,171,1,,,,,,,,,,,,,KR,201935,201935,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43738,2019,40,43737,2019,40,NOTDEFINED,209,209,3,,0,0,0,0,,0,,3,,,0,,0,0,0,3,206,1,,,,,,,,,,,,,KR,201940,201940,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43773,2019,45,43772,2019,45,NOTDEFINED,261,261,11,,6,0,0,0,,0,,17,,,0,,0,1,1,18,243,1,,,,,,,,,,,,,KR,201945,201945,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43808,2019,50,43807,2019,50,NOTDEFINED,308,308,32,,15,0,0,0,,0,,47,,,0,,0,3,3,50,258,1,,,,,,,,,,,,,KR,201950,201950,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43843,2020,3,43842,2020,3,NOTDEFINED,314,314,68,,30,,,,,,,98,,,,,,3,3,101,146,1,,,,,,,,,,,,,KR,202003,202003,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44081,2020,37,44080,2020,37,SENTINEL,57,57,0,,0,,,,,,,0,,,0,,0,,0,,57,2,,,,,,,,0,,,,,KR,202037,202037,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,43864,2020,6,43863,2020,6,NOTDEFINED,239,239,23,,11,,,,,,,34,,,,,,6,6,40,199,1,,,,,,,,,,,,,KR,202006,202006,,,
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44102,2020,40,44101,2020,40,SENTINEL,40,40,0,,0,,,,,,,0,,,0,,0,,0,,40,2,,,,,,,,0,,,,,KR,202040,202040,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44116,2020,42,44115,2020,42,SENTINEL,66,66,0,,0,,,,,,,0,,,0,,0,,0,,66,2,,,,,,,,0,,,,,KR,202042,202042,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44137,2020,45,44136,2020,45,SENTINEL,109,109,0,,0,,,,,,,0,,,0,,0,,0,,109,2,,,,,,,,0,,,,,KR,202045,202045,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44151,2020,47,44150,2020,47,SENTINEL,136,136,0,,0,,,,,,,0,,,0,,0,,0,,136,2,,,,,,,,0,,,,,KR,202047,202047,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44172,2020,50,44171,2020,50,SENTINEL,110,110,0,,0,,,,,,,0,,,0,,0,,0,,110,2,,,,,,,,0,,,,,KR,202050,202050,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44186,2020,52,44185,2020,52,SENTINEL,65,65,0,,0,,,,,,,0,,,0,,0,,0,,65,2,,,,,,,,0,,,,,KR,202052,202052,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44221,2021,4,44220,2021,4,SENTINEL,65,65,0,,0,,,,,,,0,,,0,,0,,0,,65,2,,,,,,,,0,,,,,KR,202104,202104,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44256,2021,9,44255,2021,9,SENTINEL,72,72,0,,0,,,,,,,0,,,0,,0,,0,,72,2,,,,,,,,0,,,,,KR,202109,202109,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44291,2021,14,44290,2021,14,SENTINEL,109,109,0,,0,,,,,,,0,,,0,,0,,0,,109,2,,,,,,,,0,,,,,KR,202114,202114,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44326,2021,19,44325,2021,19,SENTINEL,67,67,0,,0,,,,,,,0,,,0,,0,,0,,67,2,,,,,,,,0,,,,,KR,202119,202119,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44361,2021,24,44360,2021,24,SENTINEL,101,101,0,,0,,,,,,,0,,,0,,0,,0,,101,2,,,,,,,,0,,,,,KR,202124,202124,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44396,2021,29,44395,2021,29,SENTINEL,85,85,0,,0,,,,,,,0,,,0,,0,,0,,85,2,,,,,,,,0,,,,,KR,202129,202129,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44431,2021,34,44430,2021,34,SENTINEL,41,41,0,,0,,,,,,,0,,,0,,0,,0,,41,2,,,,,,,,0,,,,,KR,202134,202134,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44466,2021,39,44465,2021,39,SENTINEL,10,10,0,,0,,,,,,,0,,,0,,0,,0,,10,2,,,,,,,,0,,,,,KR,202139,202139,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44501,2021,44,44500,2021,44,SENTINEL,154,154,0,,0,,,,,,,0,,,0,,0,,0,,154,2,,,,,,,,0,,,,,KR,202144,202144,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44522,2021,47,44521,2021,47,SENTINEL,160,160,0,,0,,,,,,,0,,,0,,0,,0,,160,2,,,,,,,,2,,,,,KR,202147,202147,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44536,2021,49,44535,2021,49,SENTINEL,120,120,0,,0,,,,,,,0,,,0,,0,,0,,120,2,,,,,,,,1,,,,,KR,202149,202149,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44557,2021,52,44556,2021,52,SENTINEL,123,123,0,,0,,,,,,,0,,,0,,0,,0,,123,2,,,,,,,,49,,,,,KR,202152,202152,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44592,2022,5,44591,2022,5,SENTINEL,178,178,0,,0,,,,,,,0,,,0,,0,,0,,178,2,,,,,,,,116,,,,,KR,202205,202205,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44627,2022,10,44626,2022,10,SENTINEL,60,60,0,,0,,,,,,,0,,,0,,0,,0,,60,2,,,,,,,,15,,,,,KR,202210,202210,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44662,2022,15,44661,2022,15,SENTINEL,67,67,0,,0,,,,,,,0,,,0,,0,,0,,67,2,,,,,,,,0,,,,,KR,202215,202215,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44697,2022,20,44696,2022,20,SENTINEL,103,103,0,,0,,,,,,,0,,,0,,0,,0,,103,2,,,,,,,,0,,,,,KR,202220,202220,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44732,2022,25,44731,2022,25,SENTINEL,161,161,0,,0,,,,,,,,,,0,,0,,0,,161,2,,,,,,,,0,,,,,KR,202225,202225,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44753,2022,28,44752,2022,28,SENTINEL,179,179,0,,5,,,,,,,5,,,0,,0,,0,5,174,3,,,,,,,,2,,,,,KR,202228,202228,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44767,2022,30,44766,2022,30,SENTINEL,195,195,0,,7,,,,,,,7,,,0,,0,,0,7,188,3,,,,,,,,4,,,,,KR,202230,202230,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44788,2022,33,44787,2022,33,SENTINEL,164,164,0,,5,,,,,,,5,,,0,,0,,0,5,159,3,,,,,,,,5,,,,,KR,202233,202233,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44802,2022,35,44801,2022,35,SENTINEL,167,167,0,,7,,,,,,,7,,,0,,0,,0,7,160,3,,,,,,,,7,,,,,KR,202235,202235,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44823,2022,38,44822,2022,38,SENTINEL,153,153,0,,2,,,,,,,2,,,0,,0,,0,2,151,3,,,,,,,,24,,,,,KR,202238,202238,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44837,2022,40,44836,2022,40,SENTINEL,265,265,0,,2,,,,,,,2,,,0,,0,,0,2,263,3,,,,,,,,49,,,,,KR,202240,202240,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44858,2022,43,44857,2022,43,SENTINEL,281,281,0,,3,,,,,,,3,,,0,,1,,1,4,277,3,,,,,,,,36,,,,,KR,202243,202243,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44872,2022,45,44871,2022,45,SENTINEL,296,296,0,,19,,,,,,,19,,,0,,0,,0,19,277,3,,,,,,,,17,,,,,KR,202245,202245,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44893,2022,48,44892,2022,48,SENTINEL,271,271,0,,20,,,,,,,20,,,0,,0,,0,20,251,3,,,,,,,,7,,,,,KR,202248,202248,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44907,2022,50,44906,2022,50,SENTINEL,336,336,0,,33,,,,,,,33,,,0,,0,,0,33,303,3,,,,,,,,11,,,,,KR,202250,202250,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44928,2023,1,44927,2023,1,SENTINEL,242,242,0,,87,,,,,,,87,,,0,,0,,0,87,155,3,,,,,,,,8,,,,,KR,202301,202301,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44963,2023,6,44962,2023,6,SENTINEL,249,249,1,,26,,,,,,,27,,,0,,0,,0,27,222,2,,,,,,,,15,,,,,KR,202306,202306,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,44998,2023,11,44997,2023,11,SENTINEL,327,327,3,,2,,,,,,,5,,,0,,0,,0,5,322,2,,,,,,,,42,,,,,KR,202311,202311,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45019,2023,14,45018,2023,14,SENTINEL,390,390,5,,16,,,,,,,21,,,0,,0,,0,21,369,2,,,,,,,,52,,,,,KR,202314,202314,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45033,2023,16,45032,2023,16,SENTINEL,388,388,9,,23,,,,,,,32,,,2,,0,,2,34,354,2,,,,,,,,35,,,,,KR,202316,202316,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45054,2023,19,45053,2023,19,SENTINEL,287,287,6,,23,,,,,,,29,,,5,,0,,5,34,253,2,,,,,,,,17,,,,,KR,202319,202319,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45068,2023,21,45067,2023,21,SENTINEL,292,292,12,,24,,,,,,,36,,,6,,0,,6,42,250,2,,,,,,,,16,,,,,KR,202321,202321,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45089,2023,24,45088,2023,24,SENTINEL,280,280,14,,13,,,,,,,27,,,1,,0,,1,28,252,2,,,,,,,,16,,,,,KR,202324,202324,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45103,2023,26,45102,2023,26,SENTINEL,283,283,6,,10,,,,,,,16,,,0,,0,,0,16,267,2,,,,,,,,13,,,,,KR,202326,202326,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45124,2023,29,45123,2023,29,SENTINEL,351,351,17,,11,,,,,,,28,,,0,,0,,0,28,323,2,,,,,,,,11,,,,,KR,202329,202329,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45138,2023,31,45137,2023,31,SENTINEL,261,261,13,,5,,,,,,,18,,,0,,0,,0,18,243,2,,,,,,,,10,,,,,KR,202331,202331,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45159,2023,34,45158,2023,34,SENTINEL,327,327,4,,3,,,,,,,7,,,0,,0,,0,7,320,1,,,,,,,,7,,,,,KR,202334,202334,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45173,2023,36,45172,2023,36,SENTINEL,334,334,12,,5,,,,,,,17,,,0,,0,,0,17,317,1,,,,,,,,11,,,,,KR,202336,202336,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45194,2023,39,45193,2023,39,SENTINEL,291,291,57,,7,,,,,,,64,,,1,,0,,1,65,226,1,,,,,,,,8,,,,,KR,202339,202339,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45229,2023,44,45228,2023,44,SENTINEL,347,347,90,,13,,,,,,,103,,,2,,0,,2,105,242,3,,,,,,,,11,,,,,KR,202344,202344,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45264,2023,49,45263,2023,49,SENTINEL,455,455,86,,74,,,,,,,160,,,32,,0,,32,192,263,,,,,,,,,27,,,,,KR,202349,202349,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45299,2024,2,45298,2024,2,SENTINEL,386,386,10,,53,,,,,,,63,,,66,,0,,66,129,257,,,,,,,,,53,,,,,KR,202402,202402,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45320,2024,5,45319,2024,5,SENTINEL,349,349,2,,30,,,,,,,32,,,53,,0,,53,85,264,,,,,,,,,36,,,,,KR,202405,202405,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45334,2024,7,45333,2024,7,SENTINEL,276,276,2,,21,,,,,,,23,,,26,,0,,26,49,227,,,,,,,,,34,,,,,KR,202407,202407,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45355,2024,10,45354,2024,10,SENTINEL,336,336,0,,6,,,,,,,6,,,13,,0,,13,19,317,,,,,,,,,33,,,,,KR,202410,202410,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45369,2024,12,45368,2024,12,SENTINEL,416,416,0,,15,,,,,,,15,,,18,,0,,18,33,383,,,,,,,,,24,,,,,KR,202412,202412,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45390,2024,15,45389,2024,15,SENTINEL,401,401,4,,1,,,,,,,5,,,25,,0,,25,30,371,,,,,,,,,16,,,,,KR,202415,202415,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45404,2024,17,45403,2024,17,SENTINEL,358,358,1,,1,,,,,,,2,,,12,,0,,12,14,344,,,,,,,,,4,,,,,KR,202417,202417,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45425,2024,20,45424,2024,20,SENTINEL,314,314,2,,0,,,,,,,2,,,5,,0,,5,7,307,,,,,,,,,5,,,,,KR,202420,202420,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45460,2024,25,45459,2024,25,SENTINEL,311,311,0,,1,,,,,,,1,,,0,,0,,0,1,310,,,,,,,,,1,,,,,KR,202425,202425,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45495,2024,30,45494,2024,30,SENTINEL,318,318,3,,0,,,,,,,3,,,0,,0,,0,3,315,,,,,,,,,4,,,,,KR,202430,202430,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45530,2024,35,45529,2024,35,SENTINEL,374,374,2,,3,,,,,,,5,,,0,,0,,0,5,369,,,,,,,,,1,,,,,KR,202435,202435,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45565,2024,40,45564,2024,40,SENTINEL,193,193,1,,0,,,,,,,1,,,0,,0,,0,1,192,,,,,,,,,8,,,,,KR,202440,202440,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45600,2024,45,45599,2024,45,SENTINEL,344,344,4,,4,,,,,,,8,,,1,,0,,1,9,335,,,,,,,,,16,,,,,KR,202445,202445,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45635,2024,50,45634,2024,50,SENTINEL,374,374,28,,29,,,,,,,57,,,0,,0,,0,57,317,,,,,,,,,41,,,,,KR,202450,202450,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45656,2025,1,45655,2025,1,SENTINEL,453,453,170,,107,,,,,,,277,,,8,,0,,8,285,168,,,,,,,,,32,,,,,KR,202501,202501,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45670,2025,3,45669,2025,3,SENTINEL,491,491,140,,77,,,,,,,217,,,7,,0,,7,224,267,,,,,,,,,39,,,,,KR,202503,202503,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45691,2025,6,45690,2025,6,SENTINEL,296,296,16,,12,,,,,,,28,,,14,,0,,14,42,254,,,,,,,,,12,,,,,KR,202506,202506,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45726,2025,11,45725,2025,11,SENTINEL,345,345,6,,5,,,,,,,11,,,44,,0,,44,55,290,,,,,,,,,18,,,,,KR,202511,202511,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45761,2025,16,45760,2025,16,SENTINEL,428,428,5,,3,,,,,,,8,,,112,,0,,112,120,308,,,,,,,,,3,,,,,KR,202516,202516,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45796,2025,21,45795,2025,21,SENTINEL,319,319,0,,0,,,,,,,,,,10,,0,,10,10,309,,,,,,,,,4,,,,,KR,202521,202521,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45831,2025,26,45830,2025,26,SENTINEL,266,266,1,,0,,,,,,,1,,,2,,0,,2,3,263,,,,,,,,,2,,,,,KR,202526,202526,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45866,2025,31,45865,2025,31,SENTINEL,275,275,1,,2,,,,,,,3,,,2,,0,,2,5,270,,,,,,,,,1,,,,,KR,202531,202531,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45901,2025,36,45900,2025,36,SENTINEL,344,344,3,,5,,,,,,,8,,,0,,0,,0,8,336,,,,,,,,,1,,,,,KR,202536,202536,1,1,1
WPR,NH,NH,FLU_EST_ASIA,KOR,Republic of Korea,45936,2025,41,45935,2025,41,SENTINEL,111,111,1,,8,,,,,,,9,,,0,,0,,0,9,102,,,,,,,,,7,,,,,KR,202541,202541,1,1,1
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,43850,2020,4,43849,2020,4,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202004,202004,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,43885,2020,9,43884,2020,9,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202009,202009,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,43920,2020,14,43919,2020,14,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202014,202014,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,43955,2020,19,43954,2020,19,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202019,202019,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,43990,2020,24,43989,2020,24,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202024,202024,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44025,2020,29,44024,2020,29,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202029,202029,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44046,2020,32,44045,2020,32,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202032,202032,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44060,2020,34,44059,2020,34,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202034,202034,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44081,2020,37,44080,2020,37,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202037,202037,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44095,2020,39,44094,2020,39,NONSENTINEL,2,2,0,,0,0,0,0,,,,0,,,0,,0,0,0,,2,,,,,,,,,,,,,,LA,202039,202039,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44116,2020,42,44115,2020,42,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202042,202042,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44130,2020,44,44129,2020,44,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202044,202044,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44151,2020,47,44150,2020,47,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202047,202047,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44165,2020,49,44164,2020,49,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202049,202049,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44186,2020,52,44185,2020,52,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202052,202052,,,
WPR,YR,NH,FLU_SE_ASIA,LAO,Lao People's Democratic Republic,44200,2021,1,44199,2021,1,NONSENTINEL,0,0,0,,0,0,0,0,,,,0,,,0,,0,0,0,,0,,,,,,,,,,,,,,LA,202101,202101,,,
